business_id,name,city,state,stars,review_count,aspect,biz_avg_aspect_stars,biz_avg_aspect_confidence
QVaVVECJgiXUVSvKf9PBHw,East To West Massage Therapy,St Petersburg,FL,5.0,20.0,service,5.0,0.6482347249984741
QVbv447epxdOBOHK7loQPA,Island Breeze Cafe,Madison,TN,4.5,12.0,ambiance,2.0,0.4280519187450409
QVbv447epxdOBOHK7loQPA,Island Breeze Cafe,Madison,TN,4.5,12.0,food,3.8041666666666663,0.4891381292293469
QVbv447epxdOBOHK7loQPA,Island Breeze Cafe,Madison,TN,4.5,12.0,price,4.0,0.4542133212089538
QVbv447epxdOBOHK7loQPA,Island Breeze Cafe,Madison,TN,4.5,12.0,service,4.333333333333333,0.5385709206263224
QVpQ_-e8t-ZX7man4ryCEQ,Artmart,Saint Louis,MO,4.5,47.0,ambiance,4.0,0.4087274670600891
QVpQ_-e8t-ZX7man4ryCEQ,Artmart,Saint Louis,MO,4.5,47.0,price,3.2777777777777777,0.4877540237373776
QVpQ_-e8t-ZX7man4ryCEQ,Artmart,Saint Louis,MO,4.5,47.0,service,4.44375,0.6285211991518735
QWBBEFlGOtND_ldvmKdprA,Radnor Veterinary Hospital,Wayne,PA,4.0,54.0,price,3.4666666666666663,0.45439688762029
QWBBEFlGOtND_ldvmKdprA,Radnor Veterinary Hospital,Wayne,PA,4.0,54.0,service,3.9583333333333335,0.4249714650213718
QWqKTWQ2OiDgo3dzNkpung,Jong Ka Jib,Philadelphia,PA,4.5,351.0,ambiance,4.134408602150537,0.5339180888027274
QWqKTWQ2OiDgo3dzNkpung,Jong Ka Jib,Philadelphia,PA,4.5,351.0,food,3.9161223996129655,0.5379449731134424
QWqKTWQ2OiDgo3dzNkpung,Jong Ka Jib,Philadelphia,PA,4.5,351.0,price,3.8055555555555554,0.5372715392322452
QWqKTWQ2OiDgo3dzNkpung,Jong Ka Jib,Philadelphia,PA,4.5,351.0,service,3.698809523809524,0.5374792513038431
QWu2E4Qo5ewNe0YLoHpP7A,Thriller Clearwater,Clearwater Beach,FL,4.5,21.0,ambiance,3.5,0.3850728496909141
QWu2E4Qo5ewNe0YLoHpP7A,Thriller Clearwater,Clearwater Beach,FL,4.5,21.0,price,2.0,0.9792479276657104
QWu2E4Qo5ewNe0YLoHpP7A,Thriller Clearwater,Clearwater Beach,FL,4.5,21.0,service,5.0,0.7686270773410797
QZIcM5_vqVgIQj9z8J0a5g,Smoothie King,Largo,FL,3.0,13.0,food,5.0,0.5874911546707153
QZIcM5_vqVgIQj9z8J0a5g,Smoothie King,Largo,FL,3.0,13.0,service,4.166666666666667,0.6778757572174072
QZU7TcrztBb3tXaPbVCkXg,805 Ink,Santa Barbara,CA,4.5,68.0,ambiance,3.25,0.5894646793603896
QZU7TcrztBb3tXaPbVCkXg,805 Ink,Santa Barbara,CA,4.5,68.0,price,1.5,0.4560131132602691
QZU7TcrztBb3tXaPbVCkXg,805 Ink,Santa Barbara,CA,4.5,68.0,service,3.142857142857143,0.6176019396100726
QZk_7gXhpNTdk34y0cu_wQ,Great Clips,Tampa,FL,3.0,26.0,service,5.0,0.7775882184505463
Q_-WbIWbAYQkiMfE-VrQlA,Twisted Salon,Tucson,AZ,4.0,13.0,ambiance,3.6666666666666665,0.4713871578375498
Q_-WbIWbAYQkiMfE-VrQlA,Twisted Salon,Tucson,AZ,4.0,13.0,food,4.5,0.5580461472272873
Q_-WbIWbAYQkiMfE-VrQlA,Twisted Salon,Tucson,AZ,4.0,13.0,price,1.25,0.5380300134420395
Q_-WbIWbAYQkiMfE-VrQlA,Twisted Salon,Tucson,AZ,4.0,13.0,service,3.0,0.4446658392747243
Q_4XtUDxWDasRhORDaC-jw,Five Guys,Trinity,FL,3.0,48.0,ambiance,4.0,0.5100944936275482
Q_4XtUDxWDasRhORDaC-jw,Five Guys,Trinity,FL,3.0,48.0,food,3.0882936507936507,0.4756515808226096
Q_4XtUDxWDasRhORDaC-jw,Five Guys,Trinity,FL,3.0,48.0,price,2.1666666666666665,0.5163745896683799
Q_4XtUDxWDasRhORDaC-jw,Five Guys,Trinity,FL,3.0,48.0,service,3.6875,0.5468806177377701
Q_R0F2icvdcegC-TRqreMg,Classic Cleaners,Metairie,LA,2.0,8.0,price,1.0,0.453547716140747
Q_R0F2icvdcegC-TRqreMg,Classic Cleaners,Metairie,LA,2.0,8.0,service,1.0,0.3678184747695923
Q_Wo3rX84Dy-YdQsiDmrWw,Chickie Wah Wah,New Orleans,LA,4.0,126.0,ambiance,4.0405139833711265,0.5713844637740586
Q_Wo3rX84Dy-YdQsiDmrWw,Chickie Wah Wah,New Orleans,LA,4.0,126.0,food,4.067752715121136,0.5426256415227999
Q_Wo3rX84Dy-YdQsiDmrWw,Chickie Wah Wah,New Orleans,LA,4.0,126.0,price,3.026315789473684,0.4890263151181371
Q_Wo3rX84Dy-YdQsiDmrWw,Chickie Wah Wah,New Orleans,LA,4.0,126.0,service,3.55,0.5362978637218475
Q_epla2UIUaSgT79ov5Yvg,Beez Healthy Fast Food,Edmonton,AB,2.5,8.0,food,3.263888888888889,0.5042792078521516
Q_epla2UIUaSgT79ov5Yvg,Beez Healthy Fast Food,Edmonton,AB,2.5,8.0,price,2.25,0.5974972322583199
Q_epla2UIUaSgT79ov5Yvg,Beez Healthy Fast Food,Edmonton,AB,2.5,8.0,service,3.6666666666666665,0.5755618413289388
Qa1YQzo00sm9O0JUlwdCQw,Taste of Nawlins,New Orleans,LA,4.0,178.0,food,4.28515625,0.5561677532026633
Qa1YQzo00sm9O0JUlwdCQw,Taste of Nawlins,New Orleans,LA,4.0,178.0,price,2.119047619047619,0.6170084295528275
Qa1YQzo00sm9O0JUlwdCQw,Taste of Nawlins,New Orleans,LA,4.0,178.0,service,3.25,0.6434202864766121
QaJcR-jiyNz7677pc24bNQ,Valet Wash,Cinnaminson,NJ,3.0,14.0,price,4.0,0.6280412673950195
Qbute7suk4d0x4gL57Rnhg,CareStat Urgent Care,Folsom,PA,2.5,18.0,price,1.0,0.4338055700063705
Qbute7suk4d0x4gL57Rnhg,CareStat Urgent Care,Folsom,PA,2.5,18.0,service,2.0,0.4469457343220711
Qbxo9pb5yDsbD3GSuzYOjQ,West Side Gravy,Collingswood,NJ,3.0,64.0,ambiance,3.7115384615384617,0.5602664168064411
Qbxo9pb5yDsbD3GSuzYOjQ,West Side Gravy,Collingswood,NJ,3.0,64.0,food,3.5269260549748354,0.4983284559491712
Qbxo9pb5yDsbD3GSuzYOjQ,West Side Gravy,Collingswood,NJ,3.0,64.0,price,3.236111111111111,0.5333994693226285
Qbxo9pb5yDsbD3GSuzYOjQ,West Side Gravy,Collingswood,NJ,3.0,64.0,service,3.543103448275862,0.5123207667607
QcVA0SY3xV1ZXd5WYO7BUQ,Gen X Tavern,Tampa,FL,3.5,209.0,ambiance,3.0,0.5987436175346375
QcVA0SY3xV1ZXd5WYO7BUQ,Gen X Tavern,Tampa,FL,3.5,209.0,food,3.0,0.5987436175346375
QcVA0SY3xV1ZXd5WYO7BUQ,Gen X Tavern,Tampa,FL,3.5,209.0,service,2.6666666666666665,0.3666827579339345
QcuTCSfnI6WqKpuDL_a0OA,Savory Spice Shop,St. Petersburg,FL,5.0,53.0,food,4.416666666666667,0.5553288454258883
QcuTCSfnI6WqKpuDL_a0OA,Savory Spice Shop,St. Petersburg,FL,5.0,53.0,price,3.7,0.4613812863826751
QcuTCSfnI6WqKpuDL_a0OA,Savory Spice Shop,St. Petersburg,FL,5.0,53.0,service,4.681818181818182,0.618794825266708
QdN72BWoyFypdGJhhI5r7g,Bar One,Philadelphia,PA,4.0,65.0,ambiance,4.454545454545454,0.6672825786200437
QdN72BWoyFypdGJhhI5r7g,Bar One,Philadelphia,PA,4.0,65.0,food,3.6037878787878785,0.5772069911049171
QdN72BWoyFypdGJhhI5r7g,Bar One,Philadelphia,PA,4.0,65.0,price,2.2,0.5875961452722549
QdN72BWoyFypdGJhhI5r7g,Bar One,Philadelphia,PA,4.0,65.0,service,3.923076923076923,0.6315622467261094
QdQpt47Xg6GXZfJm-Kaebw,Hungry Howie's Pizza,Tucson,AZ,3.5,47.0,food,3.5052083333333335,0.5994870018265727
QdQpt47Xg6GXZfJm-Kaebw,Hungry Howie's Pizza,Tucson,AZ,3.5,47.0,price,3.4722222222222223,0.5497915529542499
QdQpt47Xg6GXZfJm-Kaebw,Hungry Howie's Pizza,Tucson,AZ,3.5,47.0,service,3.0,0.5925666165572625
QdYgvXSulfpwYT8NBadX_w,Hope Gardens,Santa Barbara,CA,3.0,6.0,food,3.0,0.2985536158084869
QdYgvXSulfpwYT8NBadX_w,Hope Gardens,Santa Barbara,CA,3.0,6.0,price,3.0,0.3272622525691986
QdYgvXSulfpwYT8NBadX_w,Hope Gardens,Santa Barbara,CA,3.0,6.0,service,1.0,0.3205357193946838
QdoYSHx7O3IGxWGod0LwCQ,Snap Fitness,Edmonton,AB,2.0,6.0,service,5.0,0.5081314444541931
Qdtpy94Q7eLruyZjDR0NZg,Martin Collision Center,Bala Cynwyd,PA,3.5,18.0,ambiance,1.0,0.5948916077613831
Qdtpy94Q7eLruyZjDR0NZg,Martin Collision Center,Bala Cynwyd,PA,3.5,18.0,service,4.555555555555555,0.7036842008431753
Qe7fZel3Rw6yHty-gCBExA,Nelson's Ice Cream Store,Royersford,PA,4.0,34.0,ambiance,5.0,0.6100509762763977
Qe7fZel3Rw6yHty-gCBExA,Nelson's Ice Cream Store,Royersford,PA,4.0,34.0,food,3.892857142857143,0.5642734780198052
Qe7fZel3Rw6yHty-gCBExA,Nelson's Ice Cream Store,Royersford,PA,4.0,34.0,price,2.9583333333333335,0.5414635861913363
Qe7fZel3Rw6yHty-gCBExA,Nelson's Ice Cream Store,Royersford,PA,4.0,34.0,service,4.0,0.7165553768475851
QeAQXsXcTAwfrHZIXJLSrA,American Heritage Federal Credit Union,Royford,PA,4.0,5.0,price,5.0,0.6190721392631531
QeAQXsXcTAwfrHZIXJLSrA,American Heritage Federal Credit Union,Royford,PA,4.0,5.0,service,4.0,0.4697836115956306
QeO2pk5Bg_olt8-j7wg_uQ,Bayshore Pet Resort,Tampa,FL,4.0,14.0,ambiance,4.0,0.4696258008480072
QeO2pk5Bg_olt8-j7wg_uQ,Bayshore Pet Resort,Tampa,FL,4.0,14.0,food,5.0,0.4811321198940277
QeO2pk5Bg_olt8-j7wg_uQ,Bayshore Pet Resort,Tampa,FL,4.0,14.0,service,4.866666666666666,0.5795920093854269
QehLpDI-ZdJJLu5dobDdxg,Mundare Sausage House,Edmonton,AB,4.0,7.0,food,3.2,0.4395352810621261
QehLpDI-ZdJJLu5dobDdxg,Mundare Sausage House,Edmonton,AB,4.0,7.0,price,5.0,0.5744066834449768
QehLpDI-ZdJJLu5dobDdxg,Mundare Sausage House,Edmonton,AB,4.0,7.0,service,3.5,0.3816279172897339
Qfd6yFI9o_N6ZaDvg8yB3A,Sycamore Salon- The Organic Option,Newtown,PA,4.5,7.0,ambiance,5.0,0.8332131505012512
Qfd6yFI9o_N6ZaDvg8yB3A,Sycamore Salon- The Organic Option,Newtown,PA,4.5,7.0,food,5.0,0.5019441843032837
Qfd6yFI9o_N6ZaDvg8yB3A,Sycamore Salon- The Organic Option,Newtown,PA,4.5,7.0,service,5.0,0.7151246666908264
QfhjK82hp5D0z4O_OOkgvQ,Goodwill Industries of Southern Nj,Lumberton,NJ,3.0,9.0,ambiance,4.0,0.379426896572113
QfhjK82hp5D0z4O_OOkgvQ,Goodwill Industries of Southern Nj,Lumberton,NJ,3.0,9.0,price,2.5,0.476233959197998
QfhjK82hp5D0z4O_OOkgvQ,Goodwill Industries of Southern Nj,Lumberton,NJ,3.0,9.0,service,5.0,0.5141310393810272
Qfy1pJcBvOiHlQpPUZbL3w,Boardwalk Bar,Philadelphia,PA,3.0,18.0,ambiance,4.25,0.6219205558300018
Qfy1pJcBvOiHlQpPUZbL3w,Boardwalk Bar,Philadelphia,PA,3.0,18.0,food,3.86,0.5486058551073074
Qfy1pJcBvOiHlQpPUZbL3w,Boardwalk Bar,Philadelphia,PA,3.0,18.0,price,4.333333333333333,0.4697548846403758
Qfy1pJcBvOiHlQpPUZbL3w,Boardwalk Bar,Philadelphia,PA,3.0,18.0,service,3.888888888888889,0.5805353555414411
Qg9Sx8RwqnpYKQeSjfPh2w,Le Mouton Noir Bakehouse,Tampa,FL,3.5,35.0,ambiance,3.888888888888889,0.5657062696086036
Qg9Sx8RwqnpYKQeSjfPh2w,Le Mouton Noir Bakehouse,Tampa,FL,3.5,35.0,food,3.6176470588235294,0.4715039365431841
Qg9Sx8RwqnpYKQeSjfPh2w,Le Mouton Noir Bakehouse,Tampa,FL,3.5,35.0,price,3.0,0.4794136136770248
Qg9Sx8RwqnpYKQeSjfPh2w,Le Mouton Noir Bakehouse,Tampa,FL,3.5,35.0,service,3.7142857142857144,0.5558827114956719
Qh93QcOKip9Cr5KUSU8Imw,Enterprise Rent-A-Car,Spring Hill,FL,2.5,6.0,price,2.5,0.5527429133653641
Qh93QcOKip9Cr5KUSU8Imw,Enterprise Rent-A-Car,Spring Hill,FL,2.5,6.0,service,2.5,0.5138484016060829
Qhe7ydGbN1guTD63UvvT5A,LiceDoctors - Indianapolis,Indianapolis,IN,4.5,8.0,price,2.0,0.4836178869009018
Qhe7ydGbN1guTD63UvvT5A,LiceDoctors - Indianapolis,Indianapolis,IN,4.5,8.0,service,4.5,0.6352147310972214
Qi-A4ZgcEuSnq_8Fpfo_3Q,Our Lady of Guadalupe Mercado,Santa Barbara,CA,4.5,8.0,ambiance,4.75,0.6739340499043465
Qi-A4ZgcEuSnq_8Fpfo_3Q,Our Lady of Guadalupe Mercado,Santa Barbara,CA,4.5,8.0,food,4.520833333333333,0.5649263765662909
Qi-A4ZgcEuSnq_8Fpfo_3Q,Our Lady of Guadalupe Mercado,Santa Barbara,CA,4.5,8.0,price,1.0,0.4667496681213379
QinHmVkvcsHHEtFBJo9IhA,Finish Line,Tampa,FL,3.0,6.0,price,3.5,0.3925891518592834
QjKVhT6W04-HiDy6XCvn1A,Jon Smith Subs,Lutz,FL,4.0,61.0,price,4.0,0.3815693259239197
QjWRUm-kAJAkyIvBOq37zA,Happy Medium Barbers Shop,Saint Louis,MO,5.0,9.0,ambiance,5.0,0.4868621230125427
QjWRUm-kAJAkyIvBOq37zA,Happy Medium Barbers Shop,Saint Louis,MO,5.0,9.0,price,2.0,0.467787355184555
QjktE2M71v56CVHERuyiTg,Layalena Hookah Lounge,Philadelphia,PA,4.5,21.0,ambiance,4.1,0.5952707409858704
QjktE2M71v56CVHERuyiTg,Layalena Hookah Lounge,Philadelphia,PA,4.5,21.0,food,3.6357142857142857,0.5657811478489921
QjktE2M71v56CVHERuyiTg,Layalena Hookah Lounge,Philadelphia,PA,4.5,21.0,price,3.25,0.4615099504590034
QjktE2M71v56CVHERuyiTg,Layalena Hookah Lounge,Philadelphia,PA,4.5,21.0,service,4.375,0.6183305121958256
Qkiz7nFYML7sJBFPO7pNaw,The Munch Factory,New Orleans,LA,4.5,21.0,ambiance,4.0,0.514267086982727
Qkiz7nFYML7sJBFPO7pNaw,The Munch Factory,New Orleans,LA,4.5,21.0,food,4.0,0.514267086982727
Qkiz7nFYML7sJBFPO7pNaw,The Munch Factory,New Orleans,LA,4.5,21.0,service,4.0,0.4546892940998077
QktYpHYLMm_HEUvcNNE6Fw,"Republic Services of Tucson, AZ",Tucson,AZ,1.5,96.0,ambiance,1.0,0.8342022895812988
QktYpHYLMm_HEUvcNNE6Fw,"Republic Services of Tucson, AZ",Tucson,AZ,1.5,96.0,price,1.75,0.5574781000614166
QktYpHYLMm_HEUvcNNE6Fw,"Republic Services of Tucson, AZ",Tucson,AZ,1.5,96.0,service,2.763888888888889,0.5332007383306822
QkyEr9j7il9lJqseTbPe5w,Spasso Italian Grill,Media,PA,3.5,192.0,ambiance,4.125,0.5520209451206028
QkyEr9j7il9lJqseTbPe5w,Spasso Italian Grill,Media,PA,3.5,192.0,food,3.626022408963585,0.5340518225458155
QkyEr9j7il9lJqseTbPe5w,Spasso Italian Grill,Media,PA,3.5,192.0,price,2.738095238095238,0.5054956206253597
QkyEr9j7il9lJqseTbPe5w,Spasso Italian Grill,Media,PA,3.5,192.0,service,3.835074626865671,0.5547275170906266
Ql466RUZPLvKo_Cc9kIWzQ,New Kimono Sushi Bar Japanese & Chinese Restaurant,Lafayette Hill,PA,3.0,28.0,ambiance,3.0,0.5704943537712097
Ql466RUZPLvKo_Cc9kIWzQ,New Kimono Sushi Bar Japanese & Chinese Restaurant,Lafayette Hill,PA,3.0,28.0,food,3.274436090225564,0.4979728339309979
Ql466RUZPLvKo_Cc9kIWzQ,New Kimono Sushi Bar Japanese & Chinese Restaurant,Lafayette Hill,PA,3.0,28.0,price,3.25,0.4988215913375218
Ql466RUZPLvKo_Cc9kIWzQ,New Kimono Sushi Bar Japanese & Chinese Restaurant,Lafayette Hill,PA,3.0,28.0,service,2.8,0.5913851588964463
Ql5iL7HEEAX8ucM9PsWTHQ,Indy Massage Company,Indianapolis,IN,5.0,191.0,ambiance,4.545454545454546,0.5729725604707544
Ql5iL7HEEAX8ucM9PsWTHQ,Indy Massage Company,Indianapolis,IN,5.0,191.0,food,4.166666666666667,0.4925365472833315
Ql5iL7HEEAX8ucM9PsWTHQ,Indy Massage Company,Indianapolis,IN,5.0,191.0,price,4.625,0.6167353466153145
Ql5iL7HEEAX8ucM9PsWTHQ,Indy Massage Company,Indianapolis,IN,5.0,191.0,service,4.6190476190476195,0.6223781754573185
QlI4_BHwxb5UplGwd4vE0w,Fiesta Taqueria,Largo,FL,4.5,123.0,ambiance,4.0,0.6228626370429993
QlI4_BHwxb5UplGwd4vE0w,Fiesta Taqueria,Largo,FL,4.5,123.0,food,4.494543650793651,0.6064977040810008
QlI4_BHwxb5UplGwd4vE0w,Fiesta Taqueria,Largo,FL,4.5,123.0,price,4.0,0.823823869228363
QlI4_BHwxb5UplGwd4vE0w,Fiesta Taqueria,Largo,FL,4.5,123.0,service,4.333333333333333,0.5589517338408364
QlMDG2-8itbr0Kgv0Suc_Q,McAllister's Deli,Saint Louis,MO,3.0,22.0,food,3.75,0.5001677349209785
QlMDG2-8itbr0Kgv0Suc_Q,McAllister's Deli,Saint Louis,MO,3.0,22.0,price,2.0,0.4296611547470093
QlMDG2-8itbr0Kgv0Suc_Q,McAllister's Deli,Saint Louis,MO,3.0,22.0,service,2.9166666666666665,0.5321624726057053
QlikUvw-poF62U-PN27-mA,Mississippi Mud Pottery,Alton,IL,4.5,11.0,price,4.0,0.5973275601863861
QlikUvw-poF62U-PN27-mA,Mississippi Mud Pottery,Alton,IL,4.5,11.0,service,5.0,0.7037822008132935
Qlp4DkI0WaFScsiWHjA2Rg,Blend Catering,Reno,NV,5.0,44.0,food,4.424415204678362,0.5866434289131597
Qlp4DkI0WaFScsiWHjA2Rg,Blend Catering,Reno,NV,5.0,44.0,price,5.0,0.7495385408401489
Qlp4DkI0WaFScsiWHjA2Rg,Blend Catering,Reno,NV,5.0,44.0,service,4.784722222222222,0.6505061578419473
QlvRwArDzGNRT_0FAsOSnw,The Vitamin Shoppe,Tucson,AZ,4.5,7.0,price,5.0,0.516019880771637
QlvRwArDzGNRT_0FAsOSnw,The Vitamin Shoppe,Tucson,AZ,4.5,7.0,service,3.68,0.5698748624324799
QmB-1GvevcqPFahmUEJLxg,Dollar Tree Stores,Clearwater,FL,4.0,5.0,food,3.0,0.4019972681999206
QmB-1GvevcqPFahmUEJLxg,Dollar Tree Stores,Clearwater,FL,4.0,5.0,price,4.0,0.534311830997467
QmXNjAZtJvhnOUTfxqPH1g,Pike Branch Library - IMCPL,Indianapolis,IN,5.0,7.0,service,5.0,0.5142084956169128
QoXgycD2U0Eyo7rbdnb5JQ,Pet Paradise New Orleans,Kenner,LA,4.5,83.0,food,2.6666666666666665,0.3997004230817159
QoXgycD2U0Eyo7rbdnb5JQ,Pet Paradise New Orleans,Kenner,LA,4.5,83.0,price,3.6666666666666665,0.5037957926591238
QoXgycD2U0Eyo7rbdnb5JQ,Pet Paradise New Orleans,Kenner,LA,4.5,83.0,service,4.104166666666667,0.5603269425531229
QoYLTZJRrkhuF8Hdg9y6Dw,Mario's Barber Shop,Havertown,PA,3.5,11.0,service,2.0,0.3445258140563965
Qoi_x6vt2FgHhK_YIcEKfA,MP Tires2You,Tampa,FL,5.0,13.0,price,5.0,0.4962081909179687
Qoi_x6vt2FgHhK_YIcEKfA,MP Tires2You,Tampa,FL,5.0,13.0,service,5.0,0.5612115859985352
QojmHeHv-H_AvXCiM5uhVA,United Cab Company,Nashville,TN,1.5,11.0,price,1.0,0.3013341128826141
QojmHeHv-H_AvXCiM5uhVA,United Cab Company,Nashville,TN,1.5,11.0,service,3.0,0.6490912288427353
Qp2f-8rj0P14WDNCaoOAUQ,Cheap Car Insurance,Tampa,FL,4.5,20.0,price,3.0,0.4792934540245268
Qp2f-8rj0P14WDNCaoOAUQ,Cheap Car Insurance,Tampa,FL,4.5,20.0,service,4.018518518518518,0.6273140156710589
QpPc51mH86xyrRmnFijpTQ,Kávé Express,Hendersonville,TN,4.5,50.0,food,4.3375,0.6051076273123424
QpPc51mH86xyrRmnFijpTQ,Kávé Express,Hendersonville,TN,4.5,50.0,price,4.555555555555555,0.5888264146116045
QpPc51mH86xyrRmnFijpTQ,Kávé Express,Hendersonville,TN,4.5,50.0,service,4.571428571428571,0.6222928017377853
QpYnt4L3YJwH_YtedrDVgQ,A 1 Cyclery,Indianapolis,IN,4.5,5.0,price,5.0,0.6645199656486511
QpYnt4L3YJwH_YtedrDVgQ,A 1 Cyclery,Indianapolis,IN,4.5,5.0,service,4.0,0.5367004871368408
Qq2e3h26GT7C4fodEzv_Kw,Lizard Thicket Boutique,Nashville,TN,4.0,7.0,service,5.0,0.8192216157913208
QqNTFJdyPWpWAoO5ecw93w,Kathy's Airport Limousine Service,Spring Hill,FL,2.0,7.0,price,2.0,0.4462804496288299
QqNTFJdyPWpWAoO5ecw93w,Kathy's Airport Limousine Service,Spring Hill,FL,2.0,7.0,service,4.0,0.4564744085073471
QrIV69RPS4LTpIwPoL22_w,Applebee's Grill + Bar,Philadelphia,PA,2.5,55.0,ambiance,3.5,0.5251788794994354
QrIV69RPS4LTpIwPoL22_w,Applebee's Grill + Bar,Philadelphia,PA,2.5,55.0,food,3.0777777777777775,0.5821899194849862
QrIV69RPS4LTpIwPoL22_w,Applebee's Grill + Bar,Philadelphia,PA,2.5,55.0,price,3.0,0.3894765973091125
QrIV69RPS4LTpIwPoL22_w,Applebee's Grill + Bar,Philadelphia,PA,2.5,55.0,service,3.5625,0.5834724185988307
QrO4-F28JK4mQLP3eDbQ0A,L'Acadiane,St. Louis,MO,4.0,36.0,ambiance,4.333333333333333,0.6255773835712009
QrO4-F28JK4mQLP3eDbQ0A,L'Acadiane,St. Louis,MO,4.0,36.0,food,3.9365079365079367,0.5355000252879801
QrO4-F28JK4mQLP3eDbQ0A,L'Acadiane,St. Louis,MO,4.0,36.0,price,2.6666666666666665,0.5343358914057413
QrO4-F28JK4mQLP3eDbQ0A,L'Acadiane,St. Louis,MO,4.0,36.0,service,3.8666666666666663,0.5811420957247416
QrfNsfffy2K-Ibh0tKmY9g,ReNew Creve Coeur,Creve Coeur,MO,3.5,5.0,food,1.5,0.4724943935871124
QrfNsfffy2K-Ibh0tKmY9g,ReNew Creve Coeur,Creve Coeur,MO,3.5,5.0,service,1.2142857142857144,0.3920295855828694
QtsmqZi1ezY-aQS1TkE5OA,Robert's Barber Lounge,Tucson,AZ,4.0,32.0,ambiance,3.0,0.5615563690662384
QtsmqZi1ezY-aQS1TkE5OA,Robert's Barber Lounge,Tucson,AZ,4.0,32.0,food,2.3333333333333335,0.4194972664117813
QtsmqZi1ezY-aQS1TkE5OA,Robert's Barber Lounge,Tucson,AZ,4.0,32.0,price,3.5,0.5295238718390465
QtsmqZi1ezY-aQS1TkE5OA,Robert's Barber Lounge,Tucson,AZ,4.0,32.0,service,3.95,0.5832654759287834
QuZedyMTfhVwAYONCvtCVg,Subway,Nashville,TN,2.0,6.0,service,1.0,0.6058785319328308
QvjY9esYNRMe_5kvT6TC5g,Chaat and Chai,Philadelphia,PA,4.0,50.0,ambiance,4.476190476190476,0.6122545841194335
QvjY9esYNRMe_5kvT6TC5g,Chaat and Chai,Philadelphia,PA,4.0,50.0,food,3.7364646464646465,0.5618504718475011
QvjY9esYNRMe_5kvT6TC5g,Chaat and Chai,Philadelphia,PA,4.0,50.0,price,2.8333333333333335,0.4898531436920166
QvjY9esYNRMe_5kvT6TC5g,Chaat and Chai,Philadelphia,PA,4.0,50.0,service,3.966666666666667,0.6157656500736872
QwWsnH18jUsdFwmc0wd_vQ,Artistic Skin Designs,Avon,IN,4.5,15.0,price,4.0,0.5141428709030151
Qx2G3vuLAJmCoNCBG05OlA,Anthonys Cigar Emporium,Tucson,AZ,4.5,24.0,ambiance,4.333333333333333,0.510148157676061
Qx2G3vuLAJmCoNCBG05OlA,Anthonys Cigar Emporium,Tucson,AZ,4.5,24.0,food,4.166666666666667,0.5427647878726323
Qx2G3vuLAJmCoNCBG05OlA,Anthonys Cigar Emporium,Tucson,AZ,4.5,24.0,price,4.666666666666667,0.6457913716634115
Qx2G3vuLAJmCoNCBG05OlA,Anthonys Cigar Emporium,Tucson,AZ,4.5,24.0,service,4.142857142857143,0.5776200422218868
QxFKG3k1LOs_a-CUoTthMw,PetSmart,Bridgeton,MO,3.0,11.0,food,5.0,0.7877292037010193
QxFKG3k1LOs_a-CUoTthMw,PetSmart,Bridgeton,MO,3.0,11.0,service,5.0,0.6835456192493439
QyMoP9r9KTht-r54EL2elQ,Via Marconi's Pizza Pub,Hatfield,PA,2.5,146.0,ambiance,3.9,0.5656929612159729
QyMoP9r9KTht-r54EL2elQ,Via Marconi's Pizza Pub,Hatfield,PA,2.5,146.0,food,3.3146428571428572,0.5155330227989526
QyMoP9r9KTht-r54EL2elQ,Via Marconi's Pizza Pub,Hatfield,PA,2.5,146.0,price,2.727272727272727,0.4434489567171443
QyMoP9r9KTht-r54EL2elQ,Via Marconi's Pizza Pub,Hatfield,PA,2.5,146.0,service,2.7699275362318843,0.5022925932230293
QyWxTsVvvqSEpU1KNblRbQ,Say Cheese,Philadelphia,PA,4.0,34.0,food,3.5509259259259256,0.4747872777559139
QyWxTsVvvqSEpU1KNblRbQ,Say Cheese,Philadelphia,PA,4.0,34.0,price,3.3333333333333335,0.5124733770887057
QyWxTsVvvqSEpU1KNblRbQ,Say Cheese,Philadelphia,PA,4.0,34.0,service,3.6666666666666665,0.5241717025637627
QytnOwvQLd5LlHr0v7pqyA,Menards,Saint Ann,MO,2.0,21.0,food,5.0,0.5164716839790344
QytnOwvQLd5LlHr0v7pqyA,Menards,Saint Ann,MO,2.0,21.0,service,2.1041666666666665,0.4403464011847972
QzF9_wG89ZpCZXpQ-QGj-Q,One Hour Valet,New Orleans,LA,3.5,17.0,price,5.0,0.5321502685546875
QzF9_wG89ZpCZXpQ-QGj-Q,One Hour Valet,New Orleans,LA,3.5,17.0,service,5.0,0.8612949252128601
QzKLyP_FoeBJfXzrpR9AYw,Audubon Fence,Brooklawn,NJ,2.5,27.0,price,3.1666666666666665,0.4900425672531128
QzKLyP_FoeBJfXzrpR9AYw,Audubon Fence,Brooklawn,NJ,2.5,27.0,service,5.0,0.4559565186500549
QzMJi8pagyNePMHZOTkbLA,ABU Games,Boise,ID,4.5,10.0,price,4.277777777777778,0.5811454951763153
QzMJi8pagyNePMHZOTkbLA,ABU Games,Boise,ID,4.5,10.0,service,4.333333333333333,0.5855849285920461
QznMmig0tukAx_HPEV0hKQ,Mattress Firm Brentwood,Brentwood,MO,4.0,5.0,service,3.0,0.8808263391256332
